DICOFRE,NUTS-II,Distrito,Concelho,Freguesia,Area_Ha
182127,centro,viseu,tondela,união das freguesias de barreiro de besteiros e tourigo,4572.55
182128,centro,viseu,tondela,união das freguesias de caparrosa e silvares,2457.36
182129,centro,viseu,tondela,união das freguesias de mouraz e vila nova da rainha,1552.62
182130,centro,viseu,tondela,união das freguesias de são joão do monte e mosteirinho,6513.46
182131,centro,viseu,tondela,união das freguesias de são miguel do outeiro e sabugosa,1853.82
182132,centro,viseu,tondela,união das freguesias de tondela e nandufe,1575.34
182133,centro,viseu,tondela,união das freguesias de vilar de besteiros e mosteiro de fráguas,2197.95
182203,centro,viseu,vila nova de paiva,pendilhe,2418.97
182204,centro,viseu,vila nova de paiva,queiriga,3193.74
182205,centro,viseu,vila nova de paiva,touro,5016.66
182206,centro,viseu,vila nova de paiva,vila cova à coelheira,3203
182208,centro,viseu,vila nova de paiva,"união das freguesias de vila nova de paiva, alhais e fráguas",3720.92
182301,centro,viseu,viseu,abraveses,1222.72
182304,centro,viseu,viseu,bodiosa,2539.5
182305,centro,viseu,viseu,calde,3505.68
182306,centro,viseu,viseu,campo,1624.04
182307,centro,viseu,viseu,cavernães,1314.39
182310,centro,viseu,viseu,cota,4154.75
182315,centro,viseu,viseu,fragosela,1103.83
182316,centro,viseu,viseu,lordosa,2231.03
182317,centro,viseu,viseu,silgueiros,3617.33
182318,centro,viseu,viseu,mundão,1444.6
182319,centro,viseu,viseu,orgens,890.16
182320,centro,viseu,viseu,povolide,2080.05
182321,centro,viseu,viseu,ranhados,623.4
182322,centro,viseu,viseu,ribafeita,1811.72
182323,centro,viseu,viseu,rio de loba,1775.06
182325,centro,viseu,viseu,santos evos,1185.7
182327,centro,viseu,viseu,são joão de lourosa,2600.41
182329,centro,viseu,viseu,são pedro de france,1875.18
182335,centro,viseu,viseu,união das freguesias de barreiros e cepões,3518.8
182336,centro,viseu,viseu,"união das freguesias de boa aldeia, farminhão e torredeita",3513.37
182337,centro,viseu,viseu,coutos de viseu,2440.84
182338,centro,viseu,viseu,união das freguesias de faíl e vila chã de sá,1569.76
182339,centro,viseu,viseu,repeses e são salvador,1000.7
182340,centro,viseu,viseu,são cipriano e vil de souto,2071.13
182341,centro,viseu,viseu,viseu,995.99
182401,centro,viseu,vouzela,alcofra,2896.27
182403,centro,viseu,vouzela,campia,3926.72
182407,centro,viseu,vouzela,fornelo do monte,1508.1
182409,centro,viseu,vouzela,queirã,2383.47
182410,centro,viseu,vouzela,são miguel do mato,900.29
182411,centro,viseu,vouzela,ventosa,1833.05
182413,centro,viseu,vouzela,união das freguesias de cambra e carvalhal de vermilhas,3261.21
182414,centro,viseu,vouzela,união das freguesias de fataunços e figueiredo das donas,1265.97
182415,centro,viseu,vouzela,união das freguesias de vouzela e paços de vilharigues,1394.37
310101,região autónoma da madeira,ilha da madeira,calheta,arco da calheta,1470.31
310102,região autónoma da madeira,ilha da madeira,calheta,calheta,2343.9
310103,região autónoma da madeira,ilha da madeira,calheta,estreito da calheta,1432.17
310104,região autónoma da madeira,ilha da madeira,calheta,fajã da ovelha,2216.31
310105,região autónoma da madeira,ilha da madeira,calheta,jardim do mar,73.95
310106,região autónoma da madeira,ilha da madeira,calheta,paúl do mar,140.06
310107,região autónoma da madeira,ilha da madeira,calheta,ponta do pargo,2471.19
310108,região autónoma da madeira,ilha da madeira,calheta,prazeres,1002.55
310201,região autónoma da madeira,ilha da madeira,câmara de lobos,câmara de lobos,776.68
310202,região autónoma da madeira,ilha da madeira,câmara de lobos,curral das freiras,2501.71
310203,região autónoma da madeira,ilha da madeira,câmara de lobos,estreito de câmara de lobos,787.21
310204,região autónoma da madeira,ilha da madeira,câmara de lobos,quinta grande,414.82
310205,região autónoma da madeira,ilha da madeira,câmara de lobos,jardim da serra,736.26
310301,região autónoma da madeira,ilha da madeira,funchal,imaculado coração de maria,135.92
310302,região autónoma da madeira,ilha da madeira,funchal,monte,1858.39
310303,região autónoma da madeira,ilha da madeira,funchal,funchal (santa luzia),133.74
310304,região autónoma da madeira,ilha da madeira,funchal,funchal (santa maria maior),487.25
310305,região autónoma da madeira,ilha da madeira,funchal,santo antónio,2215.94
310306,região autónoma da madeira,ilha da madeira,funchal,são gonçalo,708.19
310307,região autónoma da madeira,ilha da madeira,funchal,são martinho,798.31
310308,região autónoma da madeira,ilha da madeira,funchal,funchal (são pedro),148.89
310309,região autónoma da madeira,ilha da madeira,funchal,são roque,749.91
310310,região autónoma da madeira,ilha da madeira,funchal,funchal (sé),379.68
310401,região autónoma da madeira,ilha da madeira,machico,água de pena,514.79
310402,região autónoma da madeira,ilha da madeira,machico,caniçal,1183.1
310403,região autónoma da madeira,ilha da madeira,machico,machico,1745.85
310404,região autónoma da madeira,ilha da madeira,machico,porto da cruz,2519.37
310405,região autónoma da madeira,ilha da madeira,machico,santo antónio da serra,861.98
310501,região autónoma da madeira,ilha da madeira,ponta do sol,canhas,1667.2
310502,região autónoma da madeira,ilha da madeira,ponta do sol,madalena do mar,207.39
310503,região autónoma da madeira,ilha da madeira,ponta do sol,ponta do sol,2747.44
310601,região autónoma da madeira,ilha da madeira,porto moniz,achadas da cruz,788.34
310602,região autónoma da madeira,ilha da madeira,porto moniz,porto moniz,2020.41
310603,região autónoma da madeira,ilha da madeira,porto moniz,ribeira da janela,1845.64
310604,região autónoma da madeira,ilha da madeira,porto moniz,seixal,3638.99
310701,região autónoma da madeira,ilha da madeira,ribeira brava,campanário,1176.04
310702,região autónoma da madeira,ilha da madeira,ribeira brava,ribeira brava,1847.23
310703,região autónoma da madeira,ilha da madeira,ribeira brava,serra de água,2409.55
310704,região autónoma da madeira,ilha da madeira,ribeira brava,tabua,1112.07
310802,região autónoma da madeira,ilha da madeira,santa cruz,camacha,1975.35
310803,região autónoma da madeira,ilha da madeira,santa cruz,caniço,1200.82
310804,região autónoma da madeira,ilha da madeira,santa cruz,gaula,694.22
310805,região autónoma da madeira,ilha da madeira,santa cruz,santa cruz,2804.77
310806,região autónoma da madeira,ilha da madeira,santa cruz,santo antónio da serra,1475.13
310901,região autónoma da madeira,ilha da madeira,santana,arco de são jorge,336.74
310902,região autónoma da madeira,ilha da madeira,santana,faial,2400.81
310903,região autónoma da madeira,ilha da madeira,santana,santana,1899.61
310904,região autónoma da madeira,ilha da madeira,santana,são jorge,1931.64
310905,região autónoma da madeira,ilha da madeira,santana,são roque do faial,1560.53
310906,região autónoma da madeira,ilha da madeira,santana,ilha,1417.98
311001,região autónoma da madeira,ilha da madeira,são vicente,boa ventura,2531.47
311002,região autónoma da madeira,ilha da madeira,são vicente,ponta delgada,939.08
311003,região autónoma da madeira,ilha da madeira,são vicente,são vicente,4413.15
320101,região autónoma da madeira,ilha de porto santo,porto santo,porto santo,4300.7
410101,região autónoma dos açores,ilha de santa maria,vila do porto,almagreira,1121.98
410102,região autónoma dos açores,ilha de santa maria,vila do porto,santa bárbara,1527.17
410103,região autónoma dos açores,ilha de santa maria,vila do porto,santo espírito,2667.66
410104,região autónoma dos açores,ilha de santa maria,vila do porto,são pedro,1817.07
410105,região autónoma dos açores,ilha de santa maria,vila do porto,vila do porto,2554.87
420101,região autónoma dos açores,ilha de são miguel,lagoa,água de pau,1745.53
420102,região autónoma dos açores,ilha de são miguel,lagoa,cabouco,484.68
420103,região autónoma dos açores,ilha de são miguel,lagoa,lagoa (nossa senhora do rosário),652.12
420104,região autónoma dos açores,ilha de são miguel,lagoa,lagoa (santa cruz),1427.27
420105,região autónoma dos açores,ilha de são miguel,lagoa,ribeira chã,249.73
420201,região autónoma dos açores,ilha de são miguel,nordeste,achada,1188.64
420202,região autónoma dos açores,ilha de são miguel,nordeste,achadinha,1241.27
420203,região autónoma dos açores,ilha de são miguel,nordeste,lomba da fazenda,1477.03
420204,região autónoma dos açores,ilha de são miguel,nordeste,nordeste,2313.41
420206,região autónoma dos açores,ilha de são miguel,nordeste,salga,770.99
420207,região autónoma dos açores,ilha de são miguel,nordeste,santana,611.98
420208,região autónoma dos açores,ilha de são miguel,nordeste,algarvia,540.38
420209,região autónoma dos açores,ilha de são miguel,nordeste,santo antónio de nordestinho,937.63
420210,região autónoma dos açores,ilha de são miguel,nordeste,são pedro de nordestinho,1065.46
420301,região autónoma dos açores,ilha de são miguel,ponta delgada,arrifes,2536.52
420303,região autónoma dos açores,ilha de são miguel,ponta delgada,candelária,863.37
420304,região autónoma dos açores,ilha de são miguel,ponta delgada,capelas,1685.48
420305,região autónoma dos açores,ilha de são miguel,ponta delgada,covoada,903.35
420306,região autónoma dos açores,ilha de são miguel,ponta delgada,fajã de baixo,406.29
420307,região autónoma dos açores,ilha de são miguel,ponta delgada,fajã de cima,1189.31
420308,região autónoma dos açores,ilha de são miguel,ponta delgada,fenais da luz,768.58
420309,região autónoma dos açores,ilha de são miguel,ponta delgada,feteiras,2352.93
420310,região autónoma dos açores,ilha de são miguel,ponta delgada,ginetes,1213.78
420311,região autónoma dos açores,ilha de são miguel,ponta delgada,mosteiros,895.21
420312,região autónoma dos açores,ilha de são miguel,ponta delgada,ponta delgada (são sebastião),333.55
420313,região autónoma dos açores,ilha de são miguel,ponta delgada,ponta delgada (são josé),165.81
420314,região autónoma dos açores,ilha de são miguel,ponta delgada,ponta delgada (são pedro),289.49
420315,região autónoma dos açores,ilha de são miguel,ponta delgada,relva,1206.56
420316,região autónoma dos açores,ilha de são miguel,ponta delgada,remédios,559.46
420317,região autónoma dos açores,ilha de são miguel,ponta delgada,rosto do cão (livramento),558.83
420318,região autónoma dos açores,ilha de são miguel,ponta delgada,rosto do cão (são roque),721.1
420319,região autónoma dos açores,ilha de são miguel,ponta delgada,santa bárbara,871.96
420320,região autónoma dos açores,ilha de são miguel,ponta delgada,santo antónio,1174.6
420321,região autónoma dos açores,ilha de são miguel,ponta delgada,são vicente ferreira,1142.33
420322,região autónoma dos açores,ilha de são miguel,ponta delgada,sete cidades,1919.47
420323,região autónoma dos açores,ilha de são miguel,ponta delgada,ajuda da bretanha,709.25
420324,região autónoma dos açores,ilha de são miguel,ponta delgada,pilar da bretanha,607.23
420325,região autónoma dos açores,ilha de são miguel,ponta delgada,santa clara,224.17
420401,região autónoma dos açores,ilha de são miguel,povoação,água retorta,1255.16
420402,região autónoma dos açores,ilha de são miguel,povoação,faial da terra,1138.33
420403,região autónoma dos açores,ilha de são miguel,povoação,furnas,3442.91
420404,região autónoma dos açores,ilha de são miguel,povoação,nossa senhora dos remédios,1277.54
420405,região autónoma dos açores,ilha de são miguel,povoação,povoação,2623.07
420406,região autónoma dos açores,ilha de são miguel,povoação,ribeira quente,903.75
420501,região autónoma dos açores,ilha de são miguel,ribeira grande,calhetas,469.79
420502,região autónoma dos açores,ilha de são miguel,ribeira grande,fenais da ajuda,1336.12
420503,região autónoma dos açores,ilha de são miguel,ribeira grande,lomba da maia,2046.85
420504,região autónoma dos açores,ilha de são miguel,ribeira grande,lomba de são pedro,825.09
420505,região autónoma dos açores,ilha de são miguel,ribeira grande,maia,2197.47
420506,região autónoma dos açores,ilha de são miguel,ribeira grande,pico da pedra,657.53
420507,região autónoma dos açores,ilha de são miguel,ribeira grande,porto formoso,1279.49
420508,região autónoma dos açores,ilha de são miguel,ribeira grande,rabo de peixe,1696.05
420509,região autónoma dos açores,ilha de são miguel,ribeira grande,ribeira grande (conceição),1272.99
420510,região autónoma dos açores,ilha de são miguel,ribeira grande,ribeira grande (matriz),1084.39
420511,região autónoma dos açores,ilha de são miguel,ribeira grande,ribeira seca,1259.27
420512,região autónoma dos açores,ilha de são miguel,ribeira grande,ribeirinha,1798.24
420513,região autónoma dos açores,ilha de são miguel,ribeira grande,santa bárbara,1283.57
420514,região autónoma dos açores,ilha de são miguel,ribeira grande,são brás,808.29
420601,região autónoma dos açores,ilha de são miguel,vila franca do campo,água de alto,1841.4
420602,região autónoma dos açores,ilha de são miguel,vila franca do campo,ponta garça,2935.43
420603,região autónoma dos açores,ilha de são miguel,vila franca do campo,ribeira das taínhas,959.19
420604,região autónoma dos açores,ilha de são miguel,vila franca do campo,vila franca do campo (são miguel),1259.68
420605,região autónoma dos açores,ilha de são miguel,vila franca do campo,vila franca do campo (são pedro),248.49
420606,região autónoma dos açores,ilha de são miguel,vila franca do campo,ribeira seca,552.63
430101,região autónoma dos açores,ilha terceira,angra do heroísmo,altares,2822.02
430102,região autónoma dos açores,ilha terceira,angra do heroísmo,angra (nossa senhora da conceição),244.07
430103,região autónoma dos açores,ilha terceira,angra do heroísmo,angra (santa luzia),125.97
430104,região autónoma dos açores,ilha terceira,angra do heroísmo,angra (são pedro),365.69
430105,região autónoma dos açores,ilha terceira,angra do heroísmo,angra (sé),165.01
430106,região autónoma dos açores,ilha terceira,angra do heroísmo,cinco ribeiras,1079.78
430107,região autónoma dos açores,ilha terceira,angra do heroísmo,doze ribeiras,1041.21
430108,região autónoma dos açores,ilha terceira,angra do heroísmo,feteira,524.81
430109,região autónoma dos açores,ilha terceira,angra do heroísmo,porto judeu,3026.62
430110,região autónoma dos açores,ilha terceira,angra do heroísmo,posto santo,2037.36
430111,região autónoma dos açores,ilha terceira,angra do heroísmo,raminho,1106.61
430112,região autónoma dos açores,ilha terceira,angra do heroísmo,ribeirinha,752.94
430113,região autónoma dos açores,ilha terceira,angra do heroísmo,santa bárbara,1639.95
430114,região autónoma dos açores,ilha terceira,angra do heroísmo,são bartolomeu de regatos,2499.55
430115,região autónoma dos açores,ilha terceira,angra do heroísmo,são bento,1033.9
430116,região autónoma dos açores,ilha terceira,angra do heroísmo,são mateus da calheta,598.07
430117,região autónoma dos açores,ilha terceira,angra do heroísmo,serreta,1435.61
430118,região autónoma dos açores,ilha terceira,angra do heroísmo,terra chã,1007.08
